date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address,vendor.logo,img_file_name,img_thumbnail_url,img_url,pdf_url
2022-03-21 13:40:00,3.72,0.26,1.9,EUR,master_card,Grant Thornton,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,3.72,0.26,1.9,EUR,master_card,Grant Thornton,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,3.72,0.26,1.9,EUR,master_card,Grant Thornton,mixed clothing,CITEES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:22:00,3.72,0.26,1.9,EUR,visa,Irene Maddox,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-25 13:13:00,3.72,0.26,1.9,,master_card,Jessica Myrick,sportswear,LE COQ SPORTIF,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894552.jpg,https://scdn.veryfi.com/receipts/48d59931-4ee2-4eae-9ef1-97860adf61ea/thumbnail.jpg?Expires=1648359842&Signature=LguorwpMfRn~KLFJTuQoOq44kj8WtFwEfTzx~zeg~Mr9VGDifN9~gfgR-TCNcbEWsW5Otk35zqeEAMwwbEfxQUTlIunXZyV98M6UWPLvLV7n7TnDQ8xgxwyV3vDUc-3GYy~OQ576wZqi28B2FQC-w8rjhN4tyLgD-kS0IhQK5vUq-6zWHjb8Kkz-lRv6zTI7kGEd9Jg4oSErvyhsHpccQbDQdRknM5Kx3~-aDz6JcslomFKX2epOp02fY8y5vrkvzHJO6XuJs6hyClZ7~yXPhCljIChO5vsXmGosuBCW~qkjOzK9c1XhxUOTWIs-GdnhxemTxwxML~SnCDcNvmPUkw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/48d59931-4ee2-4eae-9ef1-97860adf61ea/5d7ad6f0-1898-467a-b813-e5b329cf0eab.jpg?Expires=1648359842&Signature=MPLZyYIjyezESJ2VkPyDn~iIKGTUi94Byw9oCXWH8QLSxOC1ZRE2gZf~36hu6CfHGfNk~DfZ9Ol46s0gmD6Ux1ylsJw4a9qmZbzo5MrKqBoMCVLXeHC6KCllNzheSyIIhlh6yJqFenDPWJboYtnQiKznaQcmYncktsKZ~qpStwVbYNZFdYDNX9uofJjdGdZb~st7SY1A7QBL5RgJK061-GXnhH55ekw3Va78AXXFDUXbuDDOxSwtiwP5efixr6cXONF-T5ML2XwgzZY2wsdyI-gDvZLtWCcSWf4mz-1i7PXNxCdjPkCxIz6fKPPInETuEaxJx5k2pyhH1CAmTS1~Bw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/48d59931-4ee2-4eae-9ef1-97860adf61ea/98389fac-8433-404a-9730-7416eefc5abb.pdf?Expires=1648359842&Signature=NI1qBmhZduWgPPQFovdG3fWCLHckSnplvjEAce24xkVXcZPFul3XjIop0xSmbaQt8cPcTigAv~zpGMSylNN8aajYzRsiG6lv5DWIEwi97N-Viccarq9~ZBYFFizl22htpc7ABI0Lisq2it2KKekdqg-e2b897EPvRnqXNibt8EFEK2uNYTEnekCq1U9WuPVdsqBOZWnF8rv-8TCY2xA8ZZYHV8c~GsPN7EJEKh7Dg6t3Xf7juMAVyDYVAjEoI5EkRZp3X~cxxfJCVl-x4ckw4Q8z35Bv3KJitEBLO3y5aFgdiKjXOBkOgVaFbH5dU8ISUDjdi~V4BAEWGJdeRxyD5g__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-03-26 15:23:00,3.72,0.26,1.9,,visa,Joel Jenkins,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,3.72,0.26,1.9,,visa,Joel Jenkins,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,3.72,0.26,1.9,EUR,visa,Linda Cazamias,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,3.72,0.26,1.9,EUR,master_card,Maria Bertelson,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,3.72,0.26,1.9,EUR,visa,Paul Gonzalez,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-06-02 00:00:00,3.72,0.26,1.9,EUR,visa,Valerie Mitchum,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,3.72,0.26,1.9,EUR,visa,,women's clothing,H&m,Kurfürstendamm 20-24,https://cdn.veryfi.com/logos/us/526934639.png,,,,
2022-03-21 13:40:00,3.72,0.26,1.9,EUR,visa,,women's clothing,H&m,Kurfürstendamm 20-24,https://cdn.veryfi.com/logos/us/526934639.png,,,,
2022-03-21 13:40:00,3.72,0.26,1.9,EUR,visa,,women's clothing,H&m,Kurfürstendamm 20-24,https://cdn.veryfi.com/logos/us/526934639.png,,,,
2022-03-25 03:08:00,3.8,535.33,3.8,EUR,visa,Jason Gross,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,4.72,1.26,2.9,EUR,visa,Ivan Gibson,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,,visa,Adam Hart,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,5.64,1.1,6.2,EUR,visa,Alan Dominguez,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,master_card,Brian Thompson,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,master_card,Bruce Stewart,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-09-15 00:00:00,5.64,1.1,6.2,EUR,master_card,Bruce Stewart,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,USD,visa,CONCHITA,,Hondarribia,"San Pedro Kalea 33, 20110 Pasaia, Gipuzkoa, Spain",https://cdn.veryfi.com/logos/tmp/304554169.png,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,visa,Dave Poirier,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,visa,Eric Hoffmann,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,visa,Erica Hernandez,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,master_card,Greg Maxwell,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,5.64,1.1,6.2,EUR,master_card,Greg Tran,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894420.jpg,https://scdn.veryfi.com/receipts/1713b036-15d0-4f19-aef4-a8818a66ad66/thumbnail.jpg?Expires=1648359841&Signature=crEc51x2NZrOUAk7u8OKR0xvndJw-DnLqUjyk2PLRUA2IX29381mOSPkWmEw-tiqwGJSLyYprH3Hs8c3FeAL5qMxQ4rWUEA17U0EEttPxuhCGijzyde~mZt79a1tcdNNwtkIkr71npHS~ekF-8SPOdqlh8Amtql2zfZdbSRW4iFRs-6OL1k0wA-MvazC00qKVo7x6G5U6dNpBLZIwWq5qQsmw-a~VX3DaALm7I0asoTr1porezSHSIhaF~cjFNcN~K2bVjNhV9BhUxZ5dsGc5nDdxUbQrb4MUOyrxK2aJUjrCFW4P3wB6J4f1IgN0x5y~HYkhO7qpD46ro539JgPjA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/1713b036-15d0-4f19-aef4-a8818a66ad66/4123ec85-56dd-4003-95de-bcf4a3ef69b2.jpg?Expires=1648359841&Signature=NYtRAYrbLJx065D8mfglllNEqon62UkX1yK9bdek4W0nVwv7U44YhLBV9Wwz8bK7TaqMnHYhdnZeBmAJV06UEprEAiuHaVdykT4k1TnKYa7drGkuhgmQdriXzYyS9FnTx778eW6tpvK40xheQDhlFzF4lERG79Uv2nTmKWPicPvdj4M5P2dr55oYhvRBS8UGmUvQSywVtNqB0SfpXEOllnRuhYyDrnrP0ag-w1S6k8wdDcpgWipmLoErq5bSJyIzgFhIO~mauDkMEqxh1biYST0i4FOrY6zkhsgleO9MP61D1SLxsuzSxfK2pcI9rqrdWgc8Trxrr~y273PSDpKLFw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/1713b036-15d0-4f19-aef4-a8818a66ad66/9880e7d6-c4b9-4322-bfd1-58f07d8ea0b1.pdf?Expires=1648359841&Signature=crhZ6ggijWFvQ5b8KUPYEXsQmw1O6WHtiOzWFvEn4uSS3PI4lYO0wUQAlFPkkRbCBs7Y4qDC7y5mKiEjOeU9eyEGOJqySAoU9fN9m-RKXaMx8I1mz0jAB27W8wD-XkS5qmhRgsFTXk-aIPPcv~Kq10InokUDcppuGXxrBQB8BDXK7SFAN~bwjjlJ7rsm5ONAJ6rN2DMGcCWT2XJjBlneyRoK86KcbdzRpeb20ghEgpchNqTQFKoKpibZlNmXMTIx4AYASRkcDoDXYKmloNc1bBma~oPMAN6dlgRzS2bzqhJOxb~tqhaa3ZBfMxq9w3~HZznH9xVLuBJcK66LnJ3O2A__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-03-25 03:08:00,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,5.64,1.1,6.2,EUR,master_card,Greg Tran,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-11 00:00:00,5.64,1.1,6.2,,master_card,Jessica Myrick,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-05-02 00:00:00,5.64,1.1,6.2,EUR,master_card,Logan Currie,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-05 00:00:00,5.72,2.26,3.9,EUR,visa,Ivan Gibson,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-29 00:00:00,6,10.45,16.45,EUR,cash,Artworper Keres,Pizza,Pizza Belgium,,https://cdn.veryfi.com/logos/tmp/304509981.png,,,,
2022-07-28 00:00:00,6,9.11,6,EUR,master_card,Brian Moss,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-17 00:00:00,6,10.45,16.45,EUR,master_card,Brian Stugart,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-13 00:00:00,6,9.11,6,EUR,master_card,Bruce Stewart,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-15 00:00:00,6,10.45,16.45,EUR,master_card,Bryan Davis,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-30 00:00:00,6,9.11,6,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-09-12 00:00:00,6,10.45,16.45,EUR,cash,Cynthia Voltz,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-13 00:00:00,6,9.11,6,EUR,visa,Dave Hallsten,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-17 00:00:00,6,10.45,16.45,EUR,visa,Dean percer,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-05-06 00:00:00,6,9.11,6,EUR,visa,Eric Hoffmann,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-05-12 00:00:00,6,10.45,16.45,EUR,visa,Eric Hoffmann,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-20 00:00:00,6,9.11,6,EUR,visa,Erica Hernandez,Restaurant,SANTA GLORIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-21 00:00:00,6,10.45,16.45,EUR,visa,Erica Smith,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-23 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-25 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-01 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-15 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-10 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-12 00:00:00,6,9.11,6,EUR,master_card,Greg Maxwell,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-14 00:00:00,6,10.45,16.45,EUR,master_card,Heather Kirkland,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-17 00:00:00,6,10.45,16.45,EUR,cash,Jim Mitchum,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-21 00:00:00,6,9.11,6,EUR,visa,Joseph Holt,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-06 00:00:00,6,10.45,16.45,EUR,visa,Joseph Holt,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-03 00:00:00,6,9.11,6,EUR,visa,Laurel Elliston,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-25 00:00:00,6,10.45,16.45,EUR,master_card,Matt Collister,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-16 00:00:00,6,10.45,16.45,EUR,master_card,Matt Collister,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-29 00:00:00,6,10.45,16.45,EUR,master_card,Matt Collister,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-03 00:00:00,6,10.45,16.45,EUR,master_card,Matt Hagelstein,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-09 00:00:00,6,10.45,16.45,EUR,master_card,Matthew Clasen,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-10 00:00:00,6,10.45,16.45,EUR,master_card,Matthew Clasen,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-11 00:00:00,6,10.45,16.45,,visa,Roy Collins,Restaurant,UDON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-18 00:00:00,6,9.11,6,,master_card,Sanjit Engle,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,6,9.11,6,,master_card,Sanjit Engle,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,6,10.45,16.45,,master_card,Sanjit Engle,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-20 00:00:00,6,9.11,6,EUR,visa,Stephanie Phelps,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,6,9.11,6,EUR,visa,,"museum,library,tourist_attraction",El Casón del Buen Retiro,"C. de Alfonso XII, 28, 28014 Madrid, España",https://cdn.veryfi.com/logos/tmp/304653101.png,,,,
2022-03-26 15:23:00,6.37,1.28,3.64,EUR,cash,Becky Martin,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,6.37,1.28,3.64,EUR,visa,Becky Martin,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,6.37,1.28,7.65,EUR,master_card,Brian Moss,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,6.37,1.28,7.65,,master_card,Brian Moss,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,6.37,1.28,3.64,EUR,master_card,Brian Moss,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894451.jpg,https://scdn.veryfi.com/receipts/c9f5664d-2e90-43cd-8832-fc443800febc/thumbnail.jpg?Expires=1648359842&Signature=Ihkh9FJwYg54ACsR3NykxgFwiCpfhZ0-y2LNi42-m5aS89QPM56oEYKYv4XOhs2uEYTkYVwUGgFstrXGFgSkVOmL1ubEofGBM9~Q4P6HPJBQm0gRYckemOWlcyDZ5XCjdqa8PQQxYukTFlumL5jHnZTmkB1Wh-JTQOgvXHQiQwtazTPNkRou04vE-N5Aaq9z48~uEWftl08Ecchn~vkT3FoBPNHPjXutF4aynJfZ79cEGe--dZiahXinzvVrK~VHXYn29cEinW3LqOmKTfsyST~syQcxzEguJPwgAEr5uvTd-KLO~o8nr6JHNHjkFuZy0DatheR0mL3BUdBeNHjiog__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/c9f5664d-2e90-43cd-8832-fc443800febc/80c32340-489e-495c-8a7f-1db3427b1591.jpg?Expires=1648359842&Signature=fE7NjePJA6VprMxRHQEcv67qu71XOMFm2cTleKygWyVL1mPpd0Pr0pZweU1Ql0QzE34fV8r8xoy4xqZAXJWb4salkz5fTJW5cPD0TPvot68xdBSzsuEjDhLhK5lA67z37nRbANBhdZuJOUydc080VNmaL2JNfLygm0QJblFybmebAvUZqetjonKTAuLPB~YEjwqUc8nmCsoiaCofR2XitFUcav1VCJSMfxW2UBDkml-GgYkAkskH7qrA8H0jeyURXcqZF-pmrn2iPSLutnSm9JzGvAAwWfQzecbvZleRs95lcdxwFcs9seYDbmWuOKclvqg9QX7igpnJJ7cJ9QPTdg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/c9f5664d-2e90-43cd-8832-fc443800febc/cae3726a-a85b-4751-bd29-547129ffbd65.pdf?Expires=1648359842&Signature=ETSTyt9sowBVBwTzA93NARjAsrKXBpPHJT0N55D35Mi4-i16Dt6jxaIDa0nvkfoXCfgPxRkZMfKoWPJA7Dxdl9ueKE88OoRHo2LFns3ygsCYVKLwJdXeCwaKllPGRTBpxExgXLpJsDByVdcSJmsng14hQlD~DvCgK4uxhL95mS6ASWE3gn-YktRxBJhbvgwfhuJYAk8qhqEP8eGxx-nzm~3293MF7kQStlVhwlIclUpZmV2dISQq6AJ943RPZGpysfd0mDIu2FbJ5WyVrZaRKn4ZMQ0CtQ30uTXPRXtTduOthblqtWmHD8kv0w7kFas1jhIEJpnhi5F6XmwCokh9RQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-03-26 15:24:00,6.37,1.28,7.65,EUR,master_card,Bryan Davis,mixed clothing,BOXEUR DES RUES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,6.37,1.28,3.64,EUR,master_card,Bryan Davis,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,6.37,1.28,7.65,GBP,cash,Cristina Hernandez,,Benugo @ British Museum,"Great Russell Street
London, WC16 3DG",https://cdn.veryfi.com/logos/tmp/304676102.png,,,,
2022-03-26 15:24:00,6.37,1.28,3.64,EUR,cash,Cynthia Arntzen,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,6.37,1.28,7.65,EUR,cash,Cynthia Delaney,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
